,BSOFT.NS,COFORGE.NS,CYIENT.NS,HAPPSTMNDS.NS,HCLTECH.NS,INFY.NS,INTELLECT.NS,KPITTECH.NS,LTIMINDTREE.NS,LTTS.NS,MASTEK.NS,MPHASIS.NS,OFSS.NS,PERSISTENT.NS,SONATSOFTW.NS,TATAELXSI.NS,TCS.NS,TECHM.NS,WIPRO.NS,ZENSARTECH.NS,^CNXIT
2022-01-13,540.5012817382812,1085.112060546875,946.287841796875,1298.8985595703125,1104.67724609375,1702.7684326171875,732.5485229492188,677.9926147460938,,5343.474609375,3100.0966796875,3026.00439453125,3319.52197265625,2182.953125,303.14324951171875,6188.74462890625,3411.19873046875,1496.1009521484375,300.1517639160156,457.31982421875,38607.0
2022-01-14,528.544921875,1077.892822265625,937.1095581054688,1287.9205322265625,1107.119873046875,1731.9884033203125,734.613525390625,668.7031860351562,,5233.5146484375,3064.253662109375,2987.377685546875,3273.589599609375,2147.78125,300.2024841308594,6101.98095703125,3472.6767578125,1512.595703125,295.5553283691406,445.2035217285156,38826.8515625
2022-01-17,521.4755859375,1066.419189453125,933.9588012695312,1299.773193359375,1042.1680908203125,1741.1004638671875,780.0936279296875,712.8043212890625,,5264.439453125,3098.412841796875,3006.553466796875,3254.1376953125,2115.07373046875,303.52606201171875,6185.2158203125,3517.308837890625,1499.234375,298.7196960449219,451.6843566894531,38804.94921875
2022-01-18,507.3841857910156,1025.149658203125,922.9994506835938,1269.2183837890625,1009.8783569335938,1724.2681884765625,748.2821044921875,698.5764770507812,,5118.408203125,3024.17578125,2930.443603515625,3178.569091796875,2101.13525390625,299.22802734375,6164.14111328125,3492.32421875,1445.572265625,292.5527038574219,446.3306579589844,38091.75
2022-01-19,486.6978454589844,1024.7802734375,900.4415893554688,1236.428955078125,992.8642578125,1676.0616455078125,752.8546752929688,683.664306640625,,4794.5703125,3097.306396484375,2826.7822265625,3192.22900390625,2061.639404296875,303.2998352050781,6745.09619140625,3431.876953125,1453.710693359375,286.94000244140625,445.2035217285156,37281.69921875
2022-01-20,476.4495544433594,1006.3242797851562,891.4915161132812,1230.9884033203125,981.3007202148438,1637.1458740234375,751.62548828125,670.0720825195312,,4834.18310546875,2746.61767578125,2792.731689453125,2954.578125,2051.710693359375,301.1768798828125,7183.216796875,3354.641845703125,1450.9254150390625,284.19140625,433.4629211425781,36662.19921875
2022-01-21,462.3582458496094,985.3864135742188,875.6461791992188,1208.7886962890625,975.12255859375,1603.0330810546875,739.03857421875,658.6312866210938,,4542.3095703125,2738.919677734375,2768.521240234375,2935.0068359375,2078.235107421875,299.5412902832031,6961.111328125,3360.73486328125,1387.0792236328125,279.9576721191406,417.1669921875,36054.6015625
2022-01-24,427.4856262207031,914.2537841796875,857.4263916015625,1152.14794921875,939.1801147460938,1559.13525390625,669.761474609375,617.1704711914062,,4303.59912109375,2591.5048828125,2697.811767578125,2802.80126953125,1964.481689453125,284.8722229003906,6806.4345703125,3306.249267578125,1317.09619140625,265.0124206542969,390.39837646484375,34821.6015625
2022-01-25,437.544189453125,906.04931640625,850.7138671875,1149.816162109375,938.1782836914062,1545.9840087890625,709.2430419921875,634.038330078125,,4341.68896484375,2640.867431640625,2802.983642578125,2782.95068359375,2002.117431640625,284.1935729980469,6940.3271484375,3304.978271484375,1306.17236328125,260.36224365234375,385.5612487792969,34707.44921875
2022-01-27,415.52935791015625,833.8839111328125,829.7999877929688,1092.3497314453125,899.814697265625,1506.8887939453125,720.404052734375,619.0283813476562,,4121.71142578125,2500.236572265625,2685.591552734375,2731.625732421875,1974.32421875,279.79107666015625,6742.09912109375,3199.20703125,1258.298583984375,252.05673217773438,378.0942687988281,33475.05078125
2022-01-28,422.36151123046875,893.0883178710938,837.51708984375,1108.0885009765625,902.0687866210938,1513.7115478515625,743.4144897460938,625.2377319335938,,4334.35595703125,2576.349365234375,2781.976806640625,2727.35205078125,2081.225830078125,285.3072204589844,6944.14501953125,3234.97607421875,1227.876708984375,255.4807586669922,384.5281066894531,33851.94921875
2022-01-31,451.3033752441406,912.0842895507812,856.5132446289062,1118.14404296875,917.89013671875,1558.5966796875,755.3131103515625,631.9358520507812,,4441.2919921875,2604.665283203125,2843.48681640625,2808.073486328125,2136.132568359375,282.24462890625,7354.23046875,3275.478271484375,1287.37109375,264.9429931640625,390.257568359375,34824.55078125
2022-02-01,447.8873291015625,907.8017578125,892.1307983398438,1121.058837890625,945.77587890625,1590.779541015625,753.3955688476562,609.1032104492188,,4442.61767578125,2614.361572265625,2880.51220703125,2853.00732421875,2183.029541015625,286.7167053222656,7216.47216796875,3331.93603515625,1310.6551513671875,266.81695556640625,398.3350524902344,35371.6484375
2022-02-02,452.3946533203125,913.8464965820312,916.1041870117188,1153.265380859375,977.6273193359375,1604.2899169921875,761.7540893554688,615.70361328125,,4523.52978515625,2683.920654296875,2862.89208984375,2989.487060546875,2153.633544921875,297.6271667480469,7233.5341796875,3380.634765625,1290.8092041015625,272.0686340332031,410.216552734375,35788.75
2022-02-03,450.9237976074219,886.5037841796875,883.0894165039062,1126.40234375,965.7717895507812,1560.7064208984375,737.1702880859375,608.0274658203125,,4345.56982421875,2646.729248046875,2758.58984375,2966.321044921875,2108.242431640625,296.3568115234375,7051.16162109375,3352.93212890625,1265.871337890625,267.5572814941406,403.85479736328125,35056.80078125
2022-02-04,443.52227783203125,889.649169921875,876.9248657226562,1117.9012451171875,971.6577758789062,1562.99560546875,729.0084228515625,609.6898193359375,,4300.05029296875,2647.452392578125,2793.4638671875,2895.9443359375,2085.71630859375,292.59820556640625,7177.75390625,3344.42822265625,1260.5616455078125,264.54974365234375,391.08416748046875,35080.1015625
2022-02-07,429.6207275390625,885.2315063476562,855.8739013671875,1091.6212158203125,966.272705078125,1539.5653076171875,709.7838745117188,612.9166870117188,,4206.12548828125,2631.244384765625,2766.50732421875,2868.10498046875,2054.864501953125,286.925537109375,7385.84228515625,3312.955810546875,1257.1669921875,257.7248229980469,378.6904296875,34621.25
2022-02-08,419.9417724609375,870.5150756835938,835.7362670898438,1060.0460205078125,970.1131591796875,1541.630126953125,693.7061157226562,600.3025512695312,,4180.38427734375,2533.41748046875,2729.161865234375,2865.98828125,2021.2205810546875,282.0357971191406,7362.2060546875,3281.790283203125,1248.3756103515625,259.2286682128906,367.0036315917969,34521.55078125
2022-02-09,432.4674072265625,905.1731567382812,833.0421752929688,1065.292236328125,985.934814453125,1559.5843505859375,703.4904174804688,593.2620239257812,,4329.71826171875,2585.70751953125,2773.69287109375,2974.5087890625,2119.820556640625,283.0450744628906,7412.57275390625,3296.781005859375,1266.306640625,263.254150390625,364.9302062988281,34983.30078125
2022-02-10,439.3945007324219,898.6652221679688,823.4984130859375,1051.49658203125,993.8244018554688,1588.5802001953125,708.06298828125,596.103515625,,4435.23583984375,2625.697021484375,2846.82763671875,2963.285400390625,2142.395263671875,280.5915222167969,7350.60498046875,3305.372314453125,1278.2314453125,265.4288330078125,380.5754089355469,35341.8515625
2022-02-11,429.85791015625,862.95263671875,809.6622924804688,1039.9351806640625,971.5741577148438,1545.265869140625,673.8915405273438,566.5606079101562,,4245.30419921875,2589.325439453125,2747.422607421875,2933.169677734375,2037.168701171875,270.707763671875,7151.45947265625,3239.271240234375,1240.2806396484375,259.78387451171875,367.5691223144531,34379.05078125
2022-02-14,400.9634704589844,827.5441284179688,802.9041748046875,987.9578247070312,957.172119140625,1510.1204833984375,644.3417358398438,528.8845825195312,,4185.873046875,2459.5166015625,2654.42431640625,2812.187255859375,1914.659423828125,261.2415771484375,6681.388671875,3273.28662109375,1210.032958984375,250.64552307128906,339.81298828125,33880.6484375
2022-02-15,424.3067626953125,855.8842163085938,818.7037963867188,989.0264892578125,975.6234741210938,1560.4368896484375,664.8938598632812,565.1397705078125,,4308.236328125,2545.332275390625,2740.42041015625,2943.19482421875,2018.52685546875,271.1253356933594,6874.4443359375,3346.970947265625,1253.1195068359375,260.66302490234375,358.61553955078125,34913.30078125
2022-02-16,421.50750732421875,847.808837890625,809.1599731445312,1038.4779052734375,974.9974975585938,1555.9931640625,675.8582153320312,580.4256591796875,,4243.03369140625,2550.831298828125,2735.889404296875,2933.20947265625,1951.9195556640625,271.7518005371094,6765.63916015625,3342.850341796875,1256.9058837890625,260.91748046875,356.306396484375,34801.94921875
2022-02-17,417.37969970703125,833.8811645507812,798.6573486328125,1024.488037109375,971.0316772460938,1548.3629150390625,661.4028930664062,565.7276611328125,,4196.8505859375,2506.356201171875,2754.745361328125,2884.28125,1899.70703125,270.34234619140625,6710.2939453125,3317.51513671875,1259.99609375,261.3802185058594,351.1698913574219,34634.1015625
2022-02-18,404.9015197753906,820.931884765625,796.6023559570312,1012.1976928710938,972.65966796875,1532.3388671875,669.8106689453125,549.9517822265625,,4206.45751953125,2517.69189453125,2766.095458984375,2877.731201171875,1873.1512451171875,264.8087463378906,6753.0712890625,3326.017822265625,1251.6396484375,260.24658203125,341.0853271484375,34483.1015625
2022-02-21,391.8064880371094,838.4983520507812,775.59716796875,972.1703491210938,972.4510498046875,1553.6593017578125,659.0429077148438,529.7174072265625,,4131.5068359375,2522.17822265625,2805.408935546875,2816.461181640625,1862.95654296875,257.29156494140625,6508.97314453125,3260.7060546875,1234.4486083984375,264.1101379394531,328.7387390136719,34472.05078125
2022-02-22,395.4123840332031,839.4864501953125,767.195068359375,954.39111328125,959.76025390625,1556.9359130859375,640.0150146484375,560.2402954101562,,4194.9111328125,2513.157470703125,2857.9951171875,2775.561279296875,1906.454833984375,251.32301330566406,6342.55126953125,3144.1083984375,1229.53076171875,261.033203125,317.66455078125,34129.55078125
2022-02-23,393.6094055175781,843.0111083984375,758.929931640625,965.9039916992188,962.6409912109375,1564.5662841796875,655.1586303710938,559.8483276367188,,4216.29833984375,2592.8955078125,2845.225830078125,2806.475830078125,1922.3056640625,253.4633026123047,6384.0234375,3124.295654296875,1230.18359375,262.39813232421875,324.1205749511719,34114.30078125
2022-02-24,362.6748352050781,802.9949951171875,722.8099975585938,917.618408203125,917.1806030273438,1506.48486328125,610.7111206054688,532.4120483398438,,4060.388671875,2454.306884765625,2702.02197265625,2659.771484375,1833.197021484375,241.92648315429688,5871.99658203125,2982.142333984375,1160.2877197265625,248.54025268554688,298.3435974121094,32547.900390625
2022-02-25,382.9341125488281,855.4093017578125,739.751220703125,946.8131713867188,943.1875,1521.252197265625,634.1641235351562,554.8021240234375,,4186.205078125,2691.831298828125,2792.13671875,2723.437744140625,1880.5548095703125,257.20452880859375,6283.48388671875,3086.5546875,1209.6412353515625,256.9151306152344,320.1621398925781,33476.94921875
2022-02-28,386.82464599609375,861.7935180664062,746.3724365234375,950.0678100585938,940.8916015625,1540.1038818359375,642.8667602539062,557.055908203125,,4288.88330078125,2707.798095703125,2845.500732421875,2707.661376953125,1911.6981201171875,255.65586853027344,6217.8427734375,3115.879150390625,1227.3111572265625,257.16961669921875,326.4296569824219,33847.8515625
2022-03-02,399.63507080078125,853.6137084960938,744.2719116210938,958.1316528320312,931.3738403320312,1528.613525390625,641.834228515625,552.6953125,,4295.50732421875,2713.00830078125,2882.98388671875,2692.083984375,1886.45361328125,254.97720336914062,6346.369140625,3108.82177734375,1213.6888427734375,256.89202880859375,329.39849853515625,33720.0
2022-03-03,407.8905944824219,888.9462280273438,801.5341796875,959.005859375,951.5366821289062,1544.81689453125,645.0792236328125,555.6839599609375,,4408.69091796875,2648.6103515625,2879.3681640625,2700.471435546875,1986.9708251953125,263.1556701660156,6437.966796875,3107.287841796875,1241.803955078125,263.53173828125,334.0638122558594,34130.30078125
2022-03-04,415.5767822265625,885.9153442382812,802.9041748046875,948.853515625,950.4929809570312,1547.0164794921875,667.6964111328125,535.2047729492188,,4365.96337890625,2582.668701171875,2917.30859375,2672.9521484375,1976.9456787109375,262.6163024902344,6451.548828125,3089.710693359375,1265.2618408203125,266.1922912597656,329.162841796875,34177.69921875
2022-03-07,409.07672119140625,897.306640625,839.9830322265625,920.9217529296875,963.642822265625,1561.87353515625,669.8597412109375,531.2852172851562,,4362.98193359375,2684.4033203125,2861.7021484375,2677.5849609375,2012.0455322265625,260.963134765625,6336.65380859375,3055.125,1239.584228515625,264.5959777832031,317.8530578613281,34135.8984375
2022-03-08,428.14990234375,914.4931030273438,835.781982421875,929.6168823242188,981.2591552734375,1596.3004150390625,698.475341796875,542.651611328125,,4566.587890625,2692.603271484375,2906.462158203125,2737.97607421875,2037.12060546875,263.2253112792969,6354.0068359375,3155.98681640625,1272.5301513671875,271.8141174316406,318.0415344238281,35055.55078125
2022-03-09,432.8470153808594,865.7078857421875,818.3383178710938,957.742919921875,987.437255859375,1627.854736328125,707.7680053710938,565.6786499023438,,4562.4248046875,2741.710205078125,2942.297119140625,2732.82421875,2057.92236328125,268.82843017578125,6760.32177734375,3184.610595703125,1309.7847900390625,270.9118347167969,341.0381774902344,35440.55078125
2022-03-10,427.01116943359375,809.4456176757812,809.9362182617188,986.5005493164062,995.3273315429688,1639.12109375,707.4730224609375,577.6329956054688,,4675.8916015625,2785.172119140625,2930.809814453125,2772.5654296875,2077.608154296875,271.89105224609375,6776.80419921875,3174.396728515625,1292.898193359375,272.18426513671875,343.01739501953125,35399.1015625
2022-03-11,430.09515380859375,816.72314453125,809.6166381835938,988.443603515625,996.4124145507812,1635.619873046875,725.566650390625,566.1686401367188,,4673.90380859375,2826.609130859375,3007.697998046875,2770.768310546875,2116.010009765625,262.72064208984375,6884.2568359375,3155.2861328125,1294.1602783203125,271.2357482910156,343.2530212402344,35348.69921875
2022-03-14,429.1462097167969,831.3348388671875,806.1005249023438,1087.2490234375,1004.2606811523438,1697.292236328125,722.1741333007812,554.1162109375,,4703.0517578125,2880.201904296875,3032.640625,2814.82373046875,2172.543212890625,264.93060302734375,6931.09423828125,3193.727783203125,1308.261474609375,276.7650451660156,344.80810546875,36028.0
2022-03-15,414.58038330078125,788.8485717773438,817.6077880859375,1104.7855224609375,982.5531616210938,1651.150146484375,701.9170532226562,549.853759765625,,4498.783203125,2971.17822265625,2917.3544921875,2761.062255859375,2100.595947265625,260.8761901855469,6764.6240234375,3150.683349609375,1269.6143798828125,271.9298095703125,340.6140441894531,35097.8515625
2022-03-16,419.8943176269531,826.632080078125,821.626220703125,1110.4202880859375,1001.4636840820312,1696.125244140625,749.1179809570312,565.1397705078125,,4499.77587890625,2977.256591796875,2835.70654296875,2822.49267578125,2149.89599609375,263.4863586425781,6973.388671875,3205.03662109375,1296.8587646484375,276.81134033203125,346.2218322753906,35729.6484375
2022-03-17,421.2702941894531,838.1467895507812,819.5713500976562,1125.9163818359375,999.293212890625,1664.885009765625,754.2805786132812,572.9786987304688,,4478.90966796875,2954.536376953125,2843.85302734375,2838.668701171875,2177.3251953125,270.65557861328125,7184.4736328125,3219.80908203125,1299.9923095703125,278.17626953125,355.2225341796875,35643.6015625
2022-03-21,421.0804443359375,842.488525390625,822.859130859375,1115.0836181640625,975.2061157226562,1663.49365234375,789.5337524414062,579.88671875,,4531.1953125,2931.14111328125,2841.10693359375,2832.078125,2150.98828125,271.5603942871094,7157.404296875,3179.437744140625,1288.0675048828125,277.6210632324219,349.94464111328125,35377.75
2022-03-22,442.0989074707031,847.0109252929688,867.6095581054688,1104.2509765625,982.1775512695312,1694.329833984375,805.07080078125,588.9015502929688,,4616.79150390625,2923.036865234375,2916.850830078125,2873.616943359375,2204.923828125,269.24603271484375,7262.6328125,3244.531494140625,1338.900634765625,282.2711486816406,363.5635681152344,36070.44921875
2022-03-23,443.6645812988281,842.7830200195312,856.2848510742188,1110.371826171875,985.767578125,1680.8643798828125,823.7544555664062,586.5987548828125,,4635.05615234375,2883.48193359375,2966.508056640625,2843.50146484375,2180.1650390625,273.4049072265625,7436.06396484375,3254.5693359375,1342.3387451171875,282.8033142089844,361.1131286621094,36082.0
2022-03-24,455.573486328125,851.0486450195312,841.71826171875,1100.8021240234375,995.285400390625,1693.7012939453125,835.456298828125,590.224365234375,,4767.0244140625,2916.52490234375,3051.0390625,2898.22119140625,2252.4765625,269.71588134765625,7353.79541015625,3287.40087890625,1365.318359375,282.50250244140625,356.07080078125,36516.75
2022-03-25,442.0989074707031,840.4269409179688,835.23388671875,1084.9661865234375,984.6405639648438,1684.58984375,844.503173828125,580.3766479492188,,4664.53515625,2939.533935546875,3001.519287109375,2860.5166015625,2270.050537109375,266.89691162109375,8157.435546875,3250.229736328125,1332.241943359375,279.1710510253906,353.8559875488281,36152.30078125
2022-03-28,430.8068542480469,824.2000732421875,831.62646484375,1047.4647216796875,971.782958984375,1682.2108154296875,845.7323608398438,562.9840087890625,,4630.46630859375,2923.856689453125,3055.524169921875,2796.97021484375,2248.44677734375,264.7739562988281,8734.8623046875,3250.44921875,1326.93212890625,277.7135925292969,350.74578857421875,36026.05078125
2022-03-29,432.75213623046875,837.5577392578125,834.2293090820312,1030.025634765625,974.913818359375,1693.072998046875,888.557373046875,560.9263305664062,,4706.88427734375,2969.972412109375,3092.046142578125,2781.792236328125,2309.883544921875,262.651123046875,8268.2705078125,3248.388427734375,1325.1041259765625,278.77777099609375,351.7353515625,36146.75
2022-03-30,430.99664306640625,859.2191162109375,835.781982421875,1044.6470947265625,972.8264770507812,1709.186767578125,901.3901977539062,585.5699462890625,,4835.16064453125,3121.7783203125,3138.68212890625,2837.23046875,2324.059326171875,257.67437744140625,8697.4482421875,3271.35791015625,1302.4295654296875,277.9912109375,351.02850341796875,36463.55078125
2022-03-31,431.70831298828125,846.9728393554688,847.2890625,1026.5765380859375,971.6160888671875,1711.7901611328125,930.0056762695312,588.9505004882812,,4831.37548828125,3204.747802734375,3090.94775390625,2865.98828125,2313.42724609375,257.32635498046875,8546.0107421875,3278.7216796875,1305.17138671875,273.8731384277344,345.8448181152344,36317.19921875
2022-04-01,442.7631530761719,838.8687744140625,843.6360473632812,1053.5367431640625,976.5418701171875,1708.8280029296875,894.850830078125,596.0056762695312,,4846.517578125,3196.932861328125,3060.9248046875,2865.82861328125,2292.77099609375,261.589599609375,8616.244140625,3295.202880859375,1294.4215087890625,278.45391845703125,355.5524597167969,36343.3984375
2022-04-04,447.74493408203125,857.2523803710938,862.1754760742188,1078.990966796875,991.0692749023438,1690.3350830078125,912.5512084960938,610.5076904296875,,4915.552734375,3228.67333984375,3032.0,2930.773193359375,2326.146728515625,266.86212158203125,8709.919921875,3305.372314453125,1304.4752197265625,280.212158203125,361.1131286621094,36442.8984375
2022-04-05,464.6355895996094,865.9928588867188,852.7687377929688,1104.445556640625,998.0824584960938,1670.7200927734375,942.1992797851562,610.1647338867188,,4893.55029296875,3174.550048828125,3037.309326171875,2936.924560546875,2386.442626953125,269.5419006347656,8582.9404296875,3344.340576171875,1296.118896484375,279.53564453125,364.4589538574219,36466.55078125
2022-04-06,457.8034362792969,848.2554321289062,849.7094116210938,1095.118408203125,977.2516479492188,1641.7691650390625,957.1953735351562,609.0868530273438,,4865.39697265625,3103.9296875,2927.01123046875,2943.71435546875,2366.538330078125,273.6137390136719,8597.732421875,3292.22265625,1270.2669677734375,276.9229431152344,361.6315002441406,35871.5
2022-04-07,460.1282653808594,833.9857177734375,834.046630859375,1112.800537109375,979.5892333984375,1625.7451171875,936.3482666015625,589.4893798828125,,4710.669921875,3065.339599609375,2897.033935546875,2963.32568359375,2284.590576171875,273.3526916503906,8456.7333984375,3229.802734375,1278.2750244140625,270.9976806640625,361.9141845703125,35423.25
2022-04-08,464.588134765625,830.945556640625,826.9688110351562,1110.322998046875,972.9520263671875,1628.97705078125,941.5601196289062,602.9136962890625,,4725.1015625,3072.81640625,2893.509765625,2955.81640625,2287.017822265625,278.3990173339844,8396.216796875,3231.117919921875,1261.04052734375,272.3041076660156,362.9980773925781,35394.44921875
2022-04-11,471.0882263183594,819.3832397460938,816.6030883789062,1092.009521484375,946.3602294921875,1585.842041015625,936.004150390625,586.7948608398438,,4541.36865234375,3061.142578125,2864.26513671875,2949.345947265625,2192.107666015625,281.96624755859375,8421.3037109375,3240.5419921875,1261.4320068359375,266.44879150390625,355.2225341796875,34895.8984375
2022-04-12,436.9747619628906,787.9934692382812,789.8900146484375,1065.1466064453125,944.3982543945312,1564.207275390625,902.766845703125,558.4275512695312,,4346.18505859375,2945.660888671875,2798.45263671875,2878.569580078125,2127.709716796875,277.3027038574219,8129.44873046875,3235.896728515625,1231.663330078125,260.66357421875,337.3624572753906,34379.5
2022-04-13,429.2886047363281,790.5966796875,792.6754150390625,1058.831298828125,939.3472290039062,1569.6834716796875,897.899169921875,560.5342407226562,,4265.55615234375,2970.8408203125,2792.5029296875,2850.331298828125,2102.07666015625,278.2772216796875,8104.84619140625,3210.341064453125,1227.7027587890625,260.8968200683594,337.5038146972656,34354.80078125
2022-04-18,403.2883605957031,773.6762084960938,763.7703247070312,1027.88818359375,919.8522338867188,1455.540283203125,865.9402465820312,536.3316040039062,,4074.15771484375,2801.71826171875,2636.072021484375,2865.50927734375,2046.44140625,274.7969665527344,7555.89013671875,3092.953857421875,1170.34130859375,251.28582763671875,322.9424743652344,32780.05078125
2022-04-19,404.1423645019531,765.230224609375,756.6011352539062,977.0767211914062,893.5527954101562,1402.21630859375,815.8384399414062,535.1066284179688,,3983.8291015625,2711.46484375,2615.156982421875,2848.094482421875,2026.3909912109375,273.2483215332031,7437.17578125,3043.72900390625,1132.60791015625,247.4834442138672,304.7525329589844,31804.19921875
2022-04-20,398.11676025390625,756.5657958984375,735.778564453125,986.6948852539062,909.541259765625,1425.2874755859375,822.082763671875,533.6859130859375,,3956.479248046875,2695.2080078125,2641.701416015625,2810.669677734375,1934.9765625,277.8944091796875,7547.9150390625,3118.15869140625,1139.5712890625,250.30606079101562,296.2701416015625,32173.400390625
2022-04-21,409.5986022949219,777.7234497070312,759.3408813476562,998.6932983398438,917.7230834960938,1453.206298828125,830.293701171875,534.2247924804688,,4016.57275390625,2726.997314453125,2655.156982421875,2822.212646484375,1947.6475830078125,275.9628601074219,7640.865234375,3181.147216796875,1142.617919921875,251.56578063964844,321.0574645996094,32611.599609375
2022-04-22,398.35394287109375,784.6018676757812,837.6541137695312,994.5643310546875,920.1026611328125,1423.267578125,802.1207275390625,531.481201171875,,3881.339599609375,2838.041259765625,2650.671630859375,2784.427978515625,1955.1964111328125,273.3526916503906,8079.90380859375,3167.033447265625,1137.2213134765625,250.86590576171875,321.0574645996094,32426.69921875
2022-04-25,389.4816589355469,760.318359375,821.0325317382812,979.2626342773438,909.916748046875,1401.408447265625,820.5585327148438,513.7945556640625,,3795.412109375,2788.983154296875,2558.222900390625,2782.671142578125,1945.4627685546875,264.8957824707031,7742.90283203125,3110.618896484375,1105.7987060546875,246.97018432617188,309.8890686035156,31744.0
2022-04-26,400.01458740234375,768.1848754882812,830.0282592773438,981.6428833007812,913.632080078125,1419.272705078125,797.4497680664062,510.9040222167969,,3823.3759765625,2745.1826171875,2533.1884765625,2832.637451171875,1969.51806640625,260.823974609375,7581.4111328125,3108.95361328125,1110.194091796875,246.92355346679688,314.2715759277344,31840.05078125
2022-04-27,396.4561767578125,766.3037719726562,819.5713500976562,972.99609375,914.7174072265625,1393.9576416015625,803.989013671875,574.742431640625,,3808.9443359375,2686.95947265625,2560.83154296875,2799.086669921875,1979.2515869140625,264.2693786621094,7715.30322265625,3122.015625,1097.8341064453125,242.11807250976562,312.1510314941406,31594.349609375
2022-04-28,403.38323974609375,779.262451171875,819.3887939453125,982.9058837890625,927.3654174804688,1420.7091064453125,802.2681884765625,562.2001953125,,3850.4892578125,2734.37744140625,2561.152099609375,2817.260009765625,2091.73583984375,260.8935852050781,7582.52294921875,3142.267578125,1106.5821533203125,243.79762268066406,312.95208740234375,31914.349609375
2022-04-29,392.75537109375,798.0830078125,808.3836669921875,971.4417114257812,916.1181640625,1407.198974609375,777.6351928710938,542.70068359375,,3872.113037109375,2714.11767578125,2602.4794921875,2844.819580078125,2097.561767578125,261.7462463378906,7488.267578125,3109.30419921875,1095.87548828125,237.3825225830078,304.5168762207031,31622.400390625
2022-05-02,385.8757629394531,782.1887817382812,791.0772094726562,958.5201416015625,905.6348876953125,1383.364501953125,774.4392700195312,526.6307983398438,,3732.196044921875,2760.90869140625,2508.1083984375,2798.72705078125,2013.40478515625,258.35302734375,7416.97119140625,3105.5341796875,1071.6776123046875,230.944091796875,289.8141174316406,31138.80078125
2022-05-04,384.6421813964844,771.1489868164062,793.63427734375,955.1683959960938,887.0025634765625,1378.4722900390625,750.8880004882812,519.52685546875,,3724.956298828125,2748.0771484375,2456.574951171875,2740.97216796875,1996.316162109375,248.1385955810547,7517.75244140625,3050.61083984375,1055.66162109375,229.42779541015625,286.0912780761719,30794.599609375
2022-05-05,394.4159851074219,792.6488037109375,796.5567626953125,962.0177612304688,910.006591796875,1422.998291015625,700.392822265625,537.3604736328125,,3808.140380859375,2689.99853515625,2465.13330078125,2787.26416015625,2016.6575927734375,235.33145141601562,7565.79931640625,3080.110595703125,1099.662109375,233.81338500976562,292.26458740234375,31432.44921875
2022-05-06,374.6786193847656,742.0679931640625,790.0725708007812,974.4534912109375,891.4591064453125,1385.025390625,667.05712890625,531.7261962890625,,3659.422119140625,2687.104248046875,2465.957275390625,2809.551513671875,1971.5084228515625,224.69943237304688,7258.18603515625,3009.27587890625,1123.5120849609375,226.32522583007812,285.3844299316406,30719.44921875
2022-05-09,367.18218994140625,732.975830078125,785.6431274414062,955.5570068359375,913.4441528320312,1409.7122802734375,641.4407958984375,512.6676635742188,,3686.723876953125,2515.376708984375,2417.902099609375,2846.97607421875,1938.0836181640625,228.61468505859375,6986.826171875,3020.234130859375,1097.7470703125,225.41543579101562,275.8653259277344,30733.30078125
2022-05-10,357.171142578125,693.4061279296875,755.322509765625,930.5399169921875,910.4309692382812,1394.1370849609375,596.304931640625,499.19451904296875,,3680.14697265625,2436.314208984375,2426.094482421875,2852.84765625,1918.203369140625,220.5058135986328,6588.92138671875,3014.6669921875,1081.33935546875,222.849365234375,268.9851989746094,30427.19921875
2022-05-11,344.6454772949219,707.1439208984375,729.2030029296875,865.8355102539062,900.5418090820312,1370.572265625,586.2748413085938,474.2078552246094,,3522.29638671875,2318.3720703125,2404.995849609375,2823.810302734375,1862.8109130859375,222.4547119140625,6643.83154296875,2991.2158203125,1065.8021240234375,220.16668701171875,276.996337890625,30050.25
2022-05-12,344.9301452636719,694.2801513671875,717.3303833007812,836.8836059570312,899.2684936523438,1354.45849609375,569.2135620117188,470.3863525390625,,3395.5810546875,2366.513427734375,2299.91552734375,2795.971435546875,1796.73779296875,230.35479736328125,6655.43212890625,2988.27880859375,1055.66162109375,221.0531463623047,288.0233459472656,29756.849609375
2022-05-13,339.66363525390625,711.2576293945312,720.8921508789062,887.2578735351562,893.1144409179688,1350.508544921875,562.1826782226562,486.65216064453125,,3314.76318359375,2322.086181640625,2236.80322265625,2728.90380859375,1744.91357421875,227.86642456054688,7624.2373046875,2993.758544921875,1047.0008544921875,218.650390625,284.8189392089844,29624.849609375
2022-05-16,343.64910888671875,721.2236938476562,709.1566162109375,897.3618774414062,886.663330078125,1336.7735595703125,567.2468872070312,499.1455383300781,,3222.16357421875,2296.1826171875,2268.107421875,2662.385498046875,1749.0157470703125,229.13670349121094,7850.9345703125,2960.356689453125,1034.9888916015625,218.34713745117188,274.8286437988281,29403.5
2022-05-17,364.2879638671875,748.7656860351562,715.59521484375,917.7642211914062,919.216552734375,1363.1212158203125,630.673095703125,494.1481628417969,,3481.603759765625,2347.989990234375,2356.7119140625,2759.5654296875,1808.8505859375,231.22482299804688,7924.79296875,3025.932861328125,1042.9532470703125,227.04835510253906,285.7614440917969,30218.75
