,BSOFT.NS,COFORGE.NS,CYIENT.NS,HAPPSTMNDS.NS,HCLTECH.NS,INFY.NS,INTELLECT.NS,KPITTECH.NS,LTIM.NS,LTTS.NS,MASTEK.NS,MPHASIS.NS,OFSS.NS,PERSISTENT.NS,SONATSOFTW.NS,TATAELXSI.NS,TCS.NS,TECHM.NS,WIPRO.NS,ZENSARTECH.NS
2021-11-03,0.19033840438812022,0.022958122954363613,-0.1506553553263712,-0.02141288121319307,-0.046019225924878726,0.02770417520699331,-0.06867367463606511,0.35514328701659603,,0.05505076409267451,-0.06665362591401569,-0.05278310598614444,-0.10481074178910199,0.117356784646369,-0.07632969956469293,-0.11571150021417387,-0.015438702791379821,0.05448185696575747,-0.013765340022660943,-0.005260497816439891
2021-11-04,0.1274986171314363,0.0033109998990783485,-0.15530472803759332,-0.0793069372374684,-0.03608623405957034,0.036311817684530734,-0.09063792797204173,0.2935760588265557,,-0.009044977264598852,-0.035461696747592475,-0.08234262974790485,-0.1173001590143955,0.07445118456318878,-0.10827712156693958,-0.1428897087485168,-0.002725274776145925,0.044751019115869095,0.0022626491178288077,-0.0437230468013432
2021-11-08,0.11561000684340783,0.004048848621959866,-0.19905241489758818,-0.1061546641713379,-0.004883400592535336,0.01903810050169863,-0.059824461099593385,0.3336845731077849,,0.003082158086869846,-0.03497334597343538,-0.10571786088909696,-0.12378792698375274,0.05587215582165728,-0.11760413905004574,-0.1448872856602439,0.006524177341232562,0.025709458083028602,0.025680572049149974,-0.014072992560862918
2021-11-09,0.11995862476653096,-0.015640189183802722,-0.17852726463302515,-0.12476730302778083,0.009852466525504422,0.014392724417549685,-0.0908802291034344,0.3106386915121828,,0.014101090876202482,-0.04878494226749863,-0.09322962080791464,-0.13289669217212507,0.06444343797035379,-0.10171096242980071,-0.15931192830742935,0.0028895702113640453,0.03170743695686573,0.008528370059379453,-0.03601138318110586
2021-11-10,0.19747706945143295,-0.026976684318880784,-0.1633644277543731,-0.09128856016628539,0.003959243941340507,0.02158813763657008,-0.14558584872999736,0.23987972915863298,,-0.0023753942926205696,-0.002857018708725345,-0.09844697968913152,-0.15647041789528116,0.06855646942610338,-0.0867178748443661,-0.1892958810616232,0.0052949603766367925,0.028905635854786116,0.018375306077969444,-0.05765849068237727
2021-11-11,0.20040631878533222,-0.01014678925771162,-0.1632991050824184,-0.09353882706516092,0.029775175944450005,0.01486011198080539,-0.15549159049936057,0.27514070328424944,,-0.02689607048242748,0.0025682007909788584,-0.09915754050993564,-0.18567783881496114,0.057766387752373305,-0.089405264106178,-0.2257350768311278,-0.00788006547049247,0.07236914676411788,0.02801087646342082,-0.03722998845765013
2021-11-12,0.1916995284211287,-0.008643013860000659,-0.15187689013252892,-0.033102106577186596,0.0353211493470329,0.0026965078067484605,-0.10648734256666414,0.24825917047865387,,-0.01036991780152463,0.003382042610974745,-0.08227875560702635,-0.16459924684591587,0.06910195582510159,-0.04587453290407806,-0.2147733096689426,0.0026419286690797517,0.08059809596165635,0.014334853748227294,-0.05213586277214877
2021-11-15,0.23213393510211366,-0.022878622682029892,-0.1382956565329445,-0.058613776477570045,0.04465497324250234,0.004532017737551408,-0.08140791336329245,0.3220964205010217,,-0.023374011421863017,-0.029061471647718218,-0.07904059862839197,-0.16294495968226141,0.04003364483286642,-0.05550004145745413,-0.21659885847097404,-0.008769750381581343,0.09181794616064076,0.01874949386459268,-0.011748595296916964
2021-11-16,0.17474254561794367,-0.057200186339697257,-0.17482197760131446,-0.05615983475609876,0.06594954652433693,0.007525637295023868,-0.010953749559652337,0.2590443753785059,,-0.009427228643026586,-0.009357313073470763,-0.08627604524888477,-0.16311620307180974,0.03618435798234798,-0.03790076958409205,-0.17970539166567645,-0.0056148371960289545,0.07234833818874953,0.019372262917213057,0.005012180799975452
2021-11-17,0.08454123402304448,-0.0508492736090882,-0.17304495977733703,-0.038386781242196966,0.08832934536344039,0.004469852375352357,0.07985893413370704,0.22691399707835402,,-0.07246880869981842,-0.01213999347921435,-0.08268732005465895,-0.1706964368555688,0.05998357744942395,-0.045927262657038614,-0.17291054960815744,0.0056555581414658995,0.05764750336874602,0.02453011070829425,0.0005221753729001133
2021-11-18,0.08596824861231989,-0.01770540002173049,-0.17314116540984625,-0.0495969415492199,0.10273728100142931,-0.013928919972933329,0.027749743924564196,0.2889577392013192,,-0.07814016169627613,0.035780286869647515,-0.05758519542125473,-0.16954798417320183,0.10369923221713817,-0.037818348948587266,-0.1566180153182023,0.0007472758371969146,0.06729444422442699,0.02326871030565969,0.08676099590469488
2021-11-22,0.1385367911918156,-0.0023507043606867395,-0.14891140722534624,-0.025670310552771358,0.09188907071975727,-0.023700202939431758,0.05076538567861233,0.3079608549309927,,-0.03203934518451845,0.07870754479806985,-0.04886392843272436,-0.1561269736795603,0.08490353294684128,-0.05888257658912055,-0.12531227213077245,0.0011734795357576377,0.05525064295694215,0.013174320335138434,0.0960982429169932
2021-11-23,0.009520928069051804,0.010148722354490491,-0.1477564374463004,-0.05150674614440809,0.0896029579504547,-0.015482787367184558,0.017465118523334544,0.20304410913520976,,-0.00869106639901962,0.017349498992798917,-0.07700595265651655,-0.14550607114317904,0.04871246152697739,-0.06251226568227453,-0.11894869391324003,0.012486310639913123,0.03800704784578657,0.01353673632453778,0.04963083553549863
2021-11-24,0.026318439394283244,0.0002850323063281479,-0.14434163823291835,-0.076526711139421,0.06670406763828418,-0.016535867397077242,-0.040669050909464044,0.13450771835021058,,-0.000504649982340899,0.04758095476537605,-0.0726157130674332,-0.1319998266332737,0.03502344652247125,-0.040490563548008174,-0.11224181622540574,0.017110179898171873,0.025489664219994435,0.016790955564781607,0.054174207054003
2021-11-25,0.04252499317930725,0.001107641783636204,-0.13119250821692985,-0.05918298140538503,0.06560179664884114,-0.021346929265694925,-0.008478386316499664,0.24899338806173388,,-0.0019696602371450656,0.06256857567299723,-0.07809910960613764,-0.1173621801555802,0.03886974855762282,0.00308357580465235,-0.08976588082151715,0.028187305021154963,0.008397151177535367,0.03171531336644429,0.03088080992433051
2021-11-26,0.12279770991390859,-0.009366808388029613,-0.14769338342655258,-0.05451792258286736,0.06049336223561608,-0.029608638325732572,-0.010826635722938738,0.4327391188384997,,-0.008249042307251209,0.08098965789423729,-0.04294630496697249,-0.14551425905711246,0.060585322676084186,-0.009059308309689262,-0.10873223958899036,0.015865146106376793,0.01341095214453647,0.04279095877494843,0.0662511508741983
2021-11-29,0.10970176137664533,-0.04144749299090922,-0.10918478525770103,0.004117902630152104,0.04091864574431048,-0.0048050034702102895,0.13326827990196466,0.5915132895550603,,-0.019563365221726636,0.09682984010671225,-0.024734737720907507,-0.12547074671773417,0.024208718356787395,0.011448549864786717,-0.040606269440958354,0.012071809834748759,0.0208910521749337,0.003922363475845847,0.09384582009517106
2021-11-30,0.10238539097678534,-0.039858436917120654,-0.06084376444154915,0.01271026053720603,0.07840226444892107,-0.01816848650003755,0.09404780986519379,0.36728140375966034,,-0.032015944823975184,0.01841604790476592,0.00623432787434397,-0.12352380353267645,-0.016308890227426875,-0.14702815735472075,-0.07446357249606872,0.007951432896649235,0.02532253906822879,-0.0123458365085245,0.0027198904139906777
2021-12-01,0.08840025104621163,-0.013455591346015261,-0.05503607033810454,0.01710907874377332,0.07933546730048469,0.005149800656890413,0.10153841422763765,0.3203509031518772,,-0.03893318641842902,0.12641262651788865,-0.021284652026539952,-0.0742667362648246,-0.023425400845907385,-0.05599685992473069,-0.05043383113466837,-0.010789620445261106,0.0003416686309876127,-0.0005539123904287901,0.01777334458551283
2021-12-02,0.09756811338445726,-0.010015851264438158,-0.03236133103728411,0.028619970552771656,0.05849957548595608,0.017235746135342067,0.10118107077053629,0.3495790380286281,,-0.04232076780489269,0.02862059409902251,-0.0037524978872349735,-0.07512785972914493,-0.03910721232001424,-0.03446091651099703,0.0028365629022881755,0.00226431337220645,-0.013030005355785912,-0.06317374211559401,0.038102022491409926
2021-12-03,0.07023321199923038,-0.019844531300305057,-0.06169357039466061,-0.0477546573002825,0.05844472955688085,0.028569501896703597,0.06374219225608946,0.2905114635250998,,-0.059681329691326335,0.02581076038270358,-0.02580359615090777,-0.09753705371812404,-0.05788909505753037,-0.054843940786811096,-0.012765773832568827,0.006921128781892882,0.007565537692723501,-0.08457800734381538,-0.004474115577535631
2021-12-06,0.06245906171696136,-0.014453585163366034,-0.07490243009350306,-0.0867843925478613,-0.005027977021082597,0.03149896343277869,0.1172806834518112,0.38059145874131106,,-0.050198217316644866,0.055050858095166744,-0.025939419139165087,-0.1201229939060392,-0.08020486590269371,-0.051407773712799365,0.009563057490615146,0.023962658433269723,-0.0025738161501684953,-0.07707805019411884,-0.0061390309666247145
2021-12-07,0.04919726734615226,-0.04120838800949733,-0.06817080103711626,-0.06984362560450919,-0.018959062648569613,0.04222896204896598,0.07188623293431706,0.3531654128692221,,-0.049919791286092696,0.08133191294290998,-0.029228197738005335,-0.1261368535794738,-0.03859371240411158,-0.027417965278831335,0.0011339307613982275,0.033359521520391455,-0.026592832935398825,-0.07851070210072786,0.03686988958494708
2021-12-08,0.028209592187250276,-0.0071198840270216834,-0.059287427998083064,-0.06596070040704383,-0.0132249624216918,0.02806518888624754,0.09358839737947977,0.340989106186651,,-0.0948990653350752,0.1109014394126937,-0.050530398022122114,-0.09147364892149978,-0.04135413574445912,0.01391412135743808,0.14783062268851466,0.04445205189629564,0.003908308877778266,-0.06880630662709775,0.015849539941136248
2021-12-09,0.015770597118139218,-0.012210552569755784,-0.043764389492962685,-0.03679050726429334,-0.005637102250642068,0.01425150609271153,0.10305640455267451,0.34675892409831155,,-0.06914753375057581,0.0028013872114123206,-0.04605571618123627,-0.1443697663860165,-0.04099478362259812,0.019168212505235482,0.2302876488293164,0.0443665286850885,0.014656270097802793,-0.06344670937091634,0.01449119332305715
2021-12-10,0.014023464984736167,-0.02483506660702839,-0.03535044309017543,-0.03806773436350408,0.010197996685872956,0.011835046158316764,0.07413669315590576,0.34309247663995346,,-0.10664890295253038,0.02592309919604352,-0.03807642325812666,-0.15021433233724957,-0.011499622368058016,0.03403844093034092,0.19816842835992454,0.052738356881864235,-0.008877963285295443,-0.05367368305279108,0.0073801429635851346
2021-12-13,-0.07268140294351333,-0.08487392786400072,-0.017002091428761967,-0.04450074910399815,0.012744758757670116,0.029589980402812466,0.01734349783183764,0.2647612033680261,,-0.13373815316810833,0.0017177181325865876,-0.05170571488345921,-0.14782395674836268,-0.044507714832807244,0.017332844027312944,0.23278198111987825,0.0807219670747229,-0.042216158168076,-0.07703135026859464,-0.04090758800874483
2021-12-14,-0.04946150108651648,-0.08228856178711352,-0.023526751891944087,-0.030127402593219776,0.01352037124304517,0.02152085731140385,0.10408319331852078,0.29292275055252637,,-0.11588363400621426,0.02603276868519544,-0.0006814707148580235,-0.15086008289056418,-0.021215519009145978,0.01101715153885685,0.23081468390215998,0.08078753938750427,-0.04786110667840848,-0.0901002246769832,-0.07618204926344219
2021-12-15,-0.06325876769945349,-0.10836158171456844,-0.015386323944906133,-0.057752741602121294,0.009259097084272527,0.031238858302874872,0.12742895928594822,0.3204736880988984,,-0.13116836710565616,-0.004439903301300396,-0.0223542289839469,-0.119525610345383,-0.0044389011566009495,0.00546526963004812,0.2519162547796133,0.08719394123408819,-0.056095946869347824,-0.07932002922261971,-0.07984653998903135
2021-12-16,-0.05530032934560991,-0.05606207677701858,-0.019159255350116644,-0.035681710780368636,0.003293597708381002,0.015631540689357237,0.12243778160504781,0.32934885205221354,,-0.10506217869644996,0.05332246822434361,0.010599991678468368,-0.1211045910470725,0.02033693820504323,0.030638790264518434,0.2794860228968933,0.0959268924852833,-0.08259496187867843,-0.07779151024808173,-0.08324678212716874
2021-12-17,0.0050609949199678095,-0.05769276470322904,0.0019334073322302414,-0.03450840473200523,-0.0038196774434955394,0.003263892104301558,0.1805591333743306,0.39163415815004887,,-0.0885225814375652,0.03346396850560396,0.001747353452499878,-0.0994572583917408,0.002618969330798304,0.0211268521236031,0.3767747953831506,0.09396362963640548,-0.04998223192570783,-0.09524948470154926,-0.0729241836425969
2021-12-20,0.02457833746177529,-0.06029554494514977,0.03410047103043856,-0.025127315764368885,1.6963982532369748e-05,0.0002426240729649365,0.19196013769726028,0.3789342925332283,,-0.05308193011207318,-0.007527664915208843,0.030919940649761446,-0.08762750304097555,0.038022278669122334,0.06132716247779768,0.38894941312304654,0.08557481691437252,-0.04258928489897906,-0.11751577157583992,-0.04207281626399506
2021-12-21,0.028267443203720766,-0.08348581822013879,0.06453093241617147,-0.0022001848770467625,0.00280426912522469,0.009366135194897374,0.18489425271795812,0.3305745272031725,,-0.05832255752036153,-0.0040788577327470765,0.029487677770574705,-0.04824508505983349,0.029066444938837477,0.08736606609043085,0.3997415681994724,0.09347059056248008,-0.06896833156431204,-0.12453702570379954,-0.028684333801927475
2021-12-22,0.0012175831327990716,-0.09311371228075316,0.04546177452549249,0.004051160301660528,0.006180475609413594,0.005027882171135811,0.19118038600072895,0.29162702111644145,,-0.08473233206460973,0.018479452570760557,0.003190681515186644,-0.018445850985750134,0.013494931475943717,0.09946479371074102,0.3840497480554138,0.10748328684143915,-0.07154262098665831,-0.10302571219036627,-0.018682297268960868
2021-12-23,-0.054513619404744085,-0.07828538512260363,0.029968154120401436,-0.027966350641254967,0.017214269457914044,-0.0016185740640068946,0.15988135577536378,0.27460402398664274,,-0.08205611608813757,-0.01419085691618438,0.01887046679455573,-0.031160853585631365,-0.006427153625947368,0.08903430040523563,0.413273053132063,0.1044808286606489,-0.07882497189288884,-0.11436798622535038,-0.062498187948783146
2021-12-24,-0.06429914074889187,-0.09014988466661655,0.028383886979331252,-0.025310871829102966,0.004789890572977518,0.0026523848321006183,0.15925277265241566,0.2450198353352696,,-0.08401371220779952,-0.004179829486353315,0.021558030029925068,0.0016247932286741484,0.0033418321917243476,0.0626622201122553,0.4711886774550643,0.11359804213737601,-0.07980060432208713,-0.11888034514021106,-0.07346967841267482
2021-12-27,-0.06842542017418807,-0.09100848085389601,0.02228350474350338,-0.08345887270883823,0.01591668089062581,0.01150010506327559,0.12633017616809117,0.19559854230063312,,-0.10016130155534586,-0.026759979347443452,0.014259017196074142,0.006353736002646437,-0.0036971919624708693,0.030857335656427343,0.4901352725603211,0.1058536902382422,-0.10526355342594318,-0.10661826468239277,-0.0775478126872543
2021-12-28,-0.06804408717946431,-0.06738641145444968,0.012513183559642371,-0.07436364915084603,0.015484652775308194,0.008154344003218905,0.12878313794761143,0.13184901107519775,,-0.07487166236130893,-0.004349532407657786,-0.0019997073001295496,0.02785005326787693,0.032149248501409766,0.03626316820561004,0.4747642981106277,0.10432608863445081,-0.10653325566221061,-0.10420620258988467,-0.1329312459875054
2021-12-29,-0.057375291589284894,-0.08382828318557889,-0.0060809949952215225,-0.08629685999052272,0.005767750948237005,0.015130916683160467,0.07759816228960859,0.14676633931361394,,-0.07786730760283367,-0.02433058236194674,0.01623322703608998,0.018900516446278437,0.03061864760214572,0.004308901206478977,0.4089305568304885,0.09889359193931957,-0.10153760864363803,-0.10685651116749106,-0.15099292630956473
2021-12-30,-0.05211088465150071,-0.11221146017819439,-0.0011456638097544491,-0.06346390312002104,0.0017011351732961755,0.020101516879109882,-0.002691098063694719,0.0801591199236733,,-0.0826442000393961,0.005536639648273445,0.007869221290453754,0.038831168746466305,-0.012771567524845762,0.003862241198123728,0.3830499800162417,0.1020527532808092,-0.09766111944624012,-0.10177968094924106,-0.1348235450440216
2021-12-31,-0.099697087591061,-0.13400480006948368,-0.01606094495152366,-0.09116315834136102,0.000978657338028155,0.01566863085753112,0.007343528381490216,0.006950438778360324,,-0.08370272886888952,-0.029216743909201814,-0.021690112296008812,0.013275407487748803,-0.06738163506338324,-0.018343046727272383,0.30235808749878057,0.12507943131211685,-0.09906366407473077,-0.11696047912803975,-0.1817578913393696
2022-01-03,-0.10368606639136968,-0.13617829085775834,-0.05127485083238725,-0.13128712870711112,-0.0038106075143697904,0.023235326809288637,0.0220157514681375,0.057945856175766086,,-0.09565072417883502,-0.022858217776793532,-0.01764845507281576,0.023943546243221037,-0.03484145303483399,0.006696379223618432,0.3141810509385352,0.10939017587826738,-0.08576299586361258,-0.107258184237629,-0.176439092201503
