,BSOFT.NS,COFORGE.NS,CYIENT.NS,HAPPSTMNDS.NS,HCLTECH.NS,INFY.NS,INTELLECT.NS,KPITTECH.NS,LTIM.NS,LTTS.NS,MASTEK.NS,MPHASIS.NS,OFSS.NS,PERSISTENT.NS,SONATSOFTW.NS,TATAELXSI.NS,TCS.NS,TECHM.NS,WIPRO.NS,ZENSARTECH.NS
2021-02-11,0.006368137911996863,0.058869586108202476,0.01077097739033972,0.40843529704990544,-0.012211567857546957,0.03369043278342221,0.39276145600123114,0.3123837953737869,,-0.012400210661196231,-0.002014297136690435,0.0020528822466743257,-0.028847207520042883,0.03411758102097173,0.21724586799467294,-0.06518520550313378,-0.043418399775019045,0.005478904667649109,-0.07574375946814937,0.22849602914314238
2021-02-12,0.03437685273834856,0.13335628467983907,0.027950822801809716,0.3415001428552722,0.036859852700026785,0.05764231768542283,0.5582204477914889,0.32104697423346673,,0.015673998774798914,0.002347594371789663,0.08041534705221776,0.05039593571117873,0.0712950821765399,0.2632038422409029,-0.052241805148247944,-0.010107175636844934,0.02592816540523546,-0.05407243596153277,0.18968573234074682
2021-02-15,0.040287825317081305,0.12787556630393193,0.03749720145422808,0.34625460126873464,0.029330258919473273,0.04459211886177683,0.6898835809196588,0.32154827345871095,,0.026058442363247725,-0.0023309564820478412,0.06326298329108315,0.009610178847551554,0.07524255341331276,0.2976555795817224,-0.05801485229753911,0.012102204562247643,0.012510217556440884,-0.05810786558483527,0.1903105826577991
2021-02-16,0.07769769126894555,0.11876205535439355,0.074235441791068,0.4738470091805005,0.0528193349751136,0.07346523630885149,0.706363025791773,0.33308034269906006,,0.02266648785535086,0.026615230638174836,0.038132584629025024,0.023734481064953572,0.12326758012011929,0.33206637625672775,-0.039550985900863034,0.01807733136981282,0.00542169056467845,-0.048337327208560876,0.2005678672731528
2021-02-17,0.1102654947096533,0.17388282035178837,0.07837758129500427,0.2802317783545718,0.09573771142458098,0.1003666261444689,0.6002926802071902,0.3204359443311684,,0.03483174701124425,0.06771716249045867,0.06699497950372191,0.03415245329289074,0.14593282847775924,0.347742236395137,0.01474612718631274,0.05395208330280066,0.017593879811768742,-0.011041447504253288,0.14575492588486094
2021-02-18,0.11539266352624034,0.14647527540042082,0.10225441241849142,0.30390244923540655,0.08469584081899884,0.09176383393749621,0.6582050349819033,0.30502061341031816,,0.03279871794959699,0.11856401479081602,0.030104410074989207,0.07122856999402871,0.1471364347146209,0.3763250070043054,0.0468331070185386,0.067820061430788,-0.019047966486873014,-0.01339623074799201,0.12212174621710137
2021-02-19,0.13746093722836394,0.20908467032235967,0.15982205324285093,0.24874594804850414,0.0916172142469096,0.1075655575017227,0.6967108955935062,0.48858101180664404,,0.07479992842904104,0.15112992924968727,0.025968153621611423,0.08782185684499688,0.17339450499846376,0.42505619939815165,0.07509289461110913,0.06496119524545318,0.00850128842428588,0.01872292512343443,0.08625839569959948
2021-02-22,0.1514234395287044,0.24603373348407143,0.09187178774755322,0.1912696771519471,0.12753363537216567,0.13804140158104428,0.5959673286470062,0.47344436621803343,,0.13029006171881963,0.20291588051304288,0.035835258560687366,0.1746190396614946,0.2175544702954466,0.2732439213011617,0.11180056306112962,0.12131370716774703,0.08236041904976066,0.05588716129229221,0.016880020506002014
2021-02-23,0.1541728136150955,0.2849494773750032,0.0927324289643825,0.1986486304926769,0.148854348736982,0.13795521895635,0.605054385500295,0.4131779010595711,,0.18351029345782943,0.14220457774562845,0.032922595768911656,0.16827979479101418,0.25745421990160455,0.21941118549517036,0.14170031184345055,0.11477405895561388,0.11340191045606973,0.083273014476128,0.0561438709183224
2021-02-24,0.10023563679719039,0.24809358676061177,0.012454394316091522,0.22758690990313402,0.10196513632601123,0.11884963645795121,0.478339784072513,0.316678132780019,,0.13773247072735795,0.07781849737187785,0.027001511455150062,0.09851530883331416,0.2167520787447217,0.21244180748477004,0.08230204016701914,0.10123452051404258,0.083120588648542,0.022453308475947065,-0.03301638723397349
2021-02-25,0.10885957789792089,0.14843639761664829,0.05169791827743464,0.22331881465481285,0.058272725888182775,0.0961906756495794,0.6013882762836489,0.2811858663221669,,0.026136714003481165,0.09531191737369293,0.018496200712136313,0.09130669549325843,0.18259227250209875,0.2539163679068088,0.05551733378511847,0.036306915218487834,0.04599087894525011,-0.005577842113738907,-0.08104455895972795
2021-02-26,0.11458788125693165,0.1978717933978944,0.053030929376461255,0.1843219361285331,0.09065910184820392,0.08573370787374635,0.5790807407372451,0.2918393335948899,,0.07366525892794762,0.0986317944455315,0.03221196176577634,0.07868972857835344,0.1804653060332313,0.24142250466492032,0.10158574308530954,0.11216873223245472,0.08086210770307933,0.049719773455131344,-0.08890783826056936
2021-03-01,0.12228135371170845,0.2666519069300599,0.05019912804787774,0.2217165065109461,0.08856875747769255,0.06846872364105061,0.610004711122532,0.34421052481084247,,0.057213782347358855,0.10897412854867894,0.04209115513363626,0.06771882065530921,0.1627299593529674,0.2324334231621208,0.13029399404309228,0.09265781370192205,0.07938042740546081,0.13223944302111268,-0.068561535229402
2021-03-02,0.04849243901065847,0.1961908432376258,0.02980249849239125,0.1966053303834474,0.04283088782303324,0.04449975721529764,0.5717397627660294,0.35603386150413874,,-0.015697035312891794,0.14594846911115633,0.00894518135863187,0.05735101187281355,0.13029723459376052,0.20055234221128093,0.17922735106985388,0.05170733104940761,0.03412268258237927,0.0983966934334668,-0.11505464836830437
2021-03-03,0.010932312522254906,0.12542294557053024,0.027848889668499632,0.15439948113558533,-0.004092109351832018,0.0058053745823281044,0.553464672032473,0.36421490898052,,-0.038232703799277235,0.12348931197149482,-0.02261199213644105,0.021281657915000585,0.12719123177218417,0.1945847275131154,0.1705102888667649,0.027933447710591475,0.007582000817029755,0.07944900325913751,-0.119217415173416
2021-03-04,0.025911111263186237,0.09235275819290067,0.04312910051362806,0.16774717769337943,0.004071055271185342,0.015597466314638542,0.4772277747791154,0.382394786493379,,-0.05098911414156271,0.12458584663323213,-0.026403111421031578,0.008393964968682832,0.10851119835776801,0.1760039084538907,0.13864678997705737,0.02265779546013391,-0.000258254316501505,0.10904734185125875,-0.12726075211006016
2021-03-05,0.09069513795205819,0.1026241824181815,0.08874608028520048,0.20661020883584302,0.015029246207755698,0.012987003413093001,0.5537342735142821,0.42101492264761964,,0.007645096876883528,0.13247354027905178,0.03780523775440181,0.019631542011094405,0.11351971353114232,0.19256823859421668,0.17246631929819345,0.033726245504945185,-0.009898897764303305,0.13033146973632737,-0.08598674802125994
2021-03-08,0.1006479569534866,0.0955661011136586,0.06405442419610496,0.18956614706433172,-0.034411023703018184,0.005839378171106802,0.5213995988197833,0.3660467275920487,,-0.034748275998986444,0.16428390133123716,0.06963186412390598,0.028211319061150153,0.13795238385880393,0.1769873057353557,0.18079621485232145,0.031211124290776437,-0.0065047898634148504,0.15207470758520736,-0.033285382877516145
2021-03-09,0.08768895821010902,0.09884618688506319,0.08308129241861151,0.22440507729361192,-0.045522547586316686,0.002192497238380886,0.48148935803183446,0.22418064197986465,,-0.053881134993301716,0.233241619242871,0.07046907782738798,0.05589180503481517,0.14268988464276977,0.14902547741600447,0.1961722884585806,0.026565719975435886,-0.01912653376428397,0.15708478449294772,-0.029668898842689417
2021-03-10,0.04179645293462575,0.04908577555753668,0.07702248182737725,0.22223275275798815,-0.0654527703002068,-0.008880933823745552,0.44227578099252307,0.215784633736547,,-0.04911332185032169,0.2521325798596974,0.06206362162797596,0.10985324896809212,0.09349213786122945,0.1869743262298038,0.2224880841191088,0.017307070945021596,-0.031077933224232357,0.14670720217444444,-0.059162328308667744
2021-03-12,0.005933066466188519,0.04503849944794358,0.08137135182950117,0.30542422456201446,-0.054806515214794294,-0.013456082579993422,0.3975503499878337,0.24570334843842567,,-0.04143335279185456,0.3366135885230428,0.09455196617752493,0.0862383683947292,0.12332766605585821,0.13038733523851365,0.24099868894666399,0.01873795445815185,-0.02626465912718301,0.15204615306692237,-0.057945539405645174
2021-03-15,-0.0040534519721081574,0.015448835777263747,0.10303780885891922,0.35842888018634667,-0.0781539364653222,-0.014014171452568891,0.30367405731627284,0.29344258790954014,,-0.002120879262148878,0.3779362690501624,0.08373003930714606,0.1043892757020084,0.15161449952274464,0.14180359158513522,0.28112053434720585,-0.009947403698532309,-0.06453027903182229,0.15574054417053818,-0.09175253903024028
2021-03-16,-0.045222110537614046,-0.03033178762481914,0.06780147845963147,0.33511102205901655,-0.08295059295046603,-0.02308524749387153,0.14303135207943396,0.2547255999247835,,0.005933205621314164,0.24864196100605307,0.03177727279028231,0.06830294498157485,0.13652929745310205,0.0865705023135428,0.2756678194828488,-0.023488516319067454,-0.06706927038447841,0.1352201458685618,-0.19116536117909644
2021-03-17,-0.016469939037069503,-0.03364945990299084,0.16644374113906824,0.37038732115090567,-0.07151829164690515,-0.04152835910664432,0.1831776278549242,0.30025446586344184,,-0.005387115113217766,0.266431512101893,0.042255506371110974,0.08307082869516935,0.20598957842355503,0.13762189638525824,0.3953645130702157,-0.020302649859135435,-0.05847740810693014,0.14845724244745262,-0.16343718023785003
2021-03-18,0.012015682976562303,0.00638393521065761,0.15555739728369433,0.4182732746537585,-0.02355224623996921,0.0032907069030798652,0.1782480655291463,0.3097088511167485,,0.00739522192612907,0.3594173502856097,0.06679894691867827,0.13633599474147218,0.21870001600515132,0.1927686524323622,0.43733895617733576,0.019496149994743694,-0.03593644853018407,0.19614794699048033,-0.12119696256426238
2021-03-19,0.03285728075500138,0.1447377403211101,0.1494470677143882,0.5197413422604784,-0.0294708991062278,0.012756077129308263,0.17948913429053737,0.2974260852694224,,-0.01668339214876735,0.5374462144598275,0.1078437043163154,0.0880769249380613,0.13340545637116819,0.2644495079985236,0.35845388475971096,0.020080980626942413,-0.01162254113748995,0.24799020117461001,-0.09138698367547826
2021-03-22,0.016921938529133485,0.15731569435665516,0.1251572879591163,0.5441828476514683,-0.04720155512133162,-0.013313351487612368,0.16693543271485445,0.25007697957501085,,-0.028867687592025737,0.6290823500738265,0.10547581808150586,0.10629768964058184,0.15022632422089854,0.26610855300308334,0.35554785380443743,0.0010386596721134733,-0.03216420064417369,0.2432137438175439,-0.07646163164453079
2021-03-23,0.0015991490251963114,0.12403416811388834,0.13756559695989745,0.5750250966428734,-0.05178318786381275,-0.023331301529554982,0.2631295664311937,0.2224896475307212,,-0.025397059474425387,0.588059243902973,0.09984779455786064,0.1399575440443459,0.1916042432486813,0.23377419950613576,0.3221421498458048,0.0009229517149533795,-0.023031073652585388,0.2658243093540533,-0.08076020067853085
2021-03-24,0.016689814692298466,0.20977456765702618,0.15567905355822464,0.5580124639352912,-0.05366587007605261,-0.017063550473481626,0.153822490638166,0.21256193719250138,,0.012747174865224808,0.6167289226194301,0.10538437185778915,0.17731895070009762,0.21878798552210021,0.22573942380608303,0.31784185432586676,0.0004804378288467692,-0.015219570972479946,0.2613139378352858,-0.0734912014772442
2021-03-25,0.03740048351894054,0.23286356531794206,0.17266026257611222,0.5337514898066056,-0.0365498473141036,-0.005098239273024441,0.1508271178490055,0.22111426475477347,,0.01843483210373864,0.6271689134803538,0.07545871692315642,0.1740786156459091,0.22606111472461832,0.2009627455921592,0.3529163127937014,0.007422684199770879,-0.0065553175008120634,0.27011154103165236,-0.016998246691570684
2021-03-26,0.013051200879814484,0.19795755859924746,0.20496285436577089,0.3939916617540262,-0.03354540173690346,-0.014818105674723525,0.15463572232411527,0.2572966470630449,,-0.0035701922208412062,0.6411148714027255,0.0939304236929881,0.18252971101699855,0.2507618175812034,0.18550603255273623,0.31378774329516146,-0.004988847535191021,-0.039152369698293166,0.23409270399477378,-0.0350090230740262
2021-03-30,0.030267024823911193,0.13761381041559884,0.2089029486137466,0.38874389789267827,-0.057639250135856024,-0.04035231298487474,0.03538543677358419,0.3297991240284548,,-0.028023445802390357,0.5677122559159262,-0.00924741779792071,0.10866694196658466,0.2505982460667944,0.1340317765128296,0.35010764231924396,-0.02811384135755224,-0.062493868095475524,0.1954079008211369,0.039309027118012985
2021-03-31,0.05394167300255748,0.17647823202682145,0.24272127411806177,0.3851493594207911,-0.035242008650856804,-0.02050394655967358,-0.027364801305920006,0.3486338475617634,,-0.005086825856971733,0.5149014768947231,-0.006388881513711753,0.17079241748153273,0.21297572842585666,0.13727425350212652,0.35977951174751577,-0.028021932418593853,-0.020878518243720445,0.2267294129507369,0.04106593918852641
2021-04-01,0.028037394758852363,0.12170047728002364,0.19281888000907466,0.2771845195531799,-0.05464191782618355,-0.03479648850766581,0.017037372888165425,0.3659646747068379,,-0.030269081689362154,0.44288612527113713,0.011500119606859593,0.16680887105689912,0.23304734616857492,0.12469081160632034,0.31825397147638745,-0.026224243927029378,-0.014614757678900747,0.22874624461506388,0.026933483995761565
2021-04-05,0.0,0.09862306062464254,0.23939744771457216,0.21064952441363727,-0.08979927644104413,-0.05007429965603527,0.06316381290983308,0.3832148391761825,,-0.05405786898979725,0.3913273464976954,0.0052703277997248055,0.19846463825433602,0.19090747621701953,0.14791763220167575,0.2672104913644122,-0.05523483242643801,-0.024656706949358287,0.194617433733433,0.020806691667370814
2021-04-06,-0.013116528543564154,0.11475866348036834,0.18605169539218558,0.1395435584805782,-0.0791009329576653,-0.040076431523640266,0.031836403358817655,0.4177033627304403,,-0.044285052847453765,0.37274891819938283,0.023465858794422312,0.1766266439919657,0.23294406658957123,0.07087833188432291,0.23964540106273335,-0.05642163331521233,-0.01094457091158596,0.2002808451584912,0.010077186540690786
2021-04-07,0.09944634919097495,0.06290961602934808,0.16422916189838022,0.11484690793428354,-0.08480476121203795,-0.05743936933912974,0.05468642476833896,0.2334004268411558,,-0.0889377496896927,0.38152903070243815,0.05627872471548323,0.18105629288442326,0.23800395766480742,0.031028056090498524,0.2157378910750205,-0.05804866375964579,-0.018655210599183847,0.17557094920836147,0.03285854284025391
2021-04-08,0.1564256128575121,0.08957636478642561,0.15409268535863263,0.15717419119338172,-0.07741875393735287,-0.05434599313783206,0.07405600690113379,0.22631318545061863,,-0.08728176606599303,0.3534597793022267,0.06819663209050741,0.08882262345759862,0.24172784069730135,-0.0108648914696029,0.20270157532221522,-0.05670731272700491,-0.035325555024601774,0.1706626601757688,0.032469985374932175
2021-04-09,0.18196894608258907,0.10426754419900774,0.15798802898534525,0.23909161502412668,-0.07932874967902193,-0.03039437457829164,0.076678779719489,0.1702729621978436,,-0.07132919229106127,0.3688401928496108,0.06191576335943383,0.05666259175452204,0.21088103389852297,0.09153270597795826,0.14826215519839248,-0.04463856700271429,-0.0429249267834646,0.17140639820643266,0.0710577893688058
2021-04-12,0.27233768986688567,0.12543633155819212,0.2305485905444853,0.37368300786391084,-0.049920839720843824,-0.01648253107689268,0.17766180073499394,0.25040060850780144,,-0.039894901834438334,0.4534865873611551,0.1314004903841739,0.10504506500480959,0.24974661188451308,0.20401398790741898,0.2357076951450876,-0.015707505817634915,-0.019281544408888518,0.25034665284534796,0.09389503727029358
2021-04-13,0.25077779976180214,0.23050725843818753,0.1827263389704754,0.3722295123578012,-0.024646606856356224,0.005654515672614657,0.08804085499458392,0.29076901769531394,,0.005912176065408836,0.5191292714490574,0.15089906081867221,0.13126573851517476,0.2767064846749743,0.09232510129320692,0.2838901018504705,0.0176953761102856,0.024354894060304444,0.2858336202562224,0.05793921295462012
2021-04-15,0.25148275548911436,0.16355333844481557,0.19911215983649821,0.3770636652182766,-0.030286140179047072,0.03530411502429076,0.1289028565519017,0.30246253031464465,,-0.01668571318456713,0.5634141593273301,0.1437689422158268,0.1184187203816891,0.300408882793191,0.13338407318077605,0.24444559573903746,-0.013777020326058875,0.02869648266990943,0.25156701117265756,0.062453733619873164
2021-04-16,0.23096707633880054,0.1357390966325127,0.18317169525963428,0.3102535322812243,-0.044723541411895495,0.035766814464182506,0.08586192705813578,0.22813890884498744,,-0.014143763027690714,0.4866089708579604,0.14148561834397788,0.10263291544087183,0.27139730866595513,0.125617949120429,0.21782837993632986,-0.008364911684719756,0.01999413537607664,0.15686262224461234,0.042537451786882174
2021-04-19,0.27367819798144066,0.1535701652169208,0.2147388774116079,0.3996847008397568,-0.03440225777798045,0.02273455385958112,0.1064653083896474,0.24642211626522537,,-0.006829363792887011,0.4516288062809306,0.12004240559292789,0.10321350494476889,0.283091536454688,0.15137574227093387,0.1776626238947132,-0.005390125753279018,0.016848436419002022,0.1485987327723759,0.07907248155646984
2021-04-20,0.33809425741482224,0.2154731581405771,0.1980188983493001,0.40653933931384567,-0.005505555420997621,0.039439019990407775,0.05356765511697992,0.24287215533920614,,0.03565083457377449,0.39739990607843567,0.15808521245217677,0.132898937371849,0.2653012711240914,0.17426526960423638,0.1896228278925074,0.0038365917523168758,0.03147235515287372,0.14667070171556817,0.07341871591732296
2021-04-22,0.3687885223943519,0.288114043610848,0.19327387654483164,0.3903922072770567,-0.009193591127880762,0.03663862048113575,0.0376745822379545,0.23433869554344122,,0.06630857403652901,0.404506143061484,0.1623496356934604,0.1330861753951087,0.3142429755576701,0.2634445073684648,0.16995817862389329,0.012930666457273476,0.053110217498341994,0.11209282995462644,0.07076168097727376
